id,name,geoid,geoname,value,datetime,month,day_of_month,hour,Minutes
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,49.031,2023-01-01T07:15:00-07:00,1,1,7,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,96.444,2023-01-01T07:30:00-07:00,1,1,7,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,158.084,2023-01-01T07:45:00-07:00,1,1,7,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,22.0,2023-01-01T08:00:00-07:00,1,1,8,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,197.02,2023-01-01T08:15:00-07:00,1,1,8,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,131.781,2023-01-01T08:30:00-07:00,1,1,8,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,82.188,2023-01-01T08:45:00-07:00,1,1,8,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,105.455,2023-01-01T09:00:00-07:00,1,1,9,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,112.995,2023-01-01T09:15:00-07:00,1,1,9,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,111.877,2023-01-01T09:30:00-07:00,1,1,9,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,105.962,2023-01-01T09:45:00-07:00,1,1,9,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,61.964,2023-01-01T10:00:00-07:00,1,1,10,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,88.176,2023-01-01T10:15:00-07:00,1,1,10,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,66.476,2023-01-01T10:30:00-07:00,1,1,10,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,82.556,2023-01-01T10:45:00-07:00,1,1,10,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,69.813,2023-01-01T11:00:00-07:00,1,1,11,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,63.558,2023-01-01T11:15:00-07:00,1,1,11,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,133.509,2023-01-01T11:30:00-07:00,1,1,11,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,71.169,2023-01-01T11:45:00-07:00,1,1,11,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,68.516,2023-01-01T12:00:00-07:00,1,1,12,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,119.173,2023-01-01T12:15:00-07:00,1,1,12,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,51.715,2023-01-01T12:30:00-07:00,1,1,12,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,60.371,2023-01-01T12:45:00-07:00,1,1,12,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,72.952,2023-01-01T13:00:00-07:00,1,1,13,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,49.371,2023-01-01T13:15:00-07:00,1,1,13,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,24.848,2023-01-01T13:30:00-07:00,1,1,13,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,89.832,2023-01-01T13:45:00-07:00,1,1,13,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,90.43,2023-01-01T14:00:00-07:00,1,1,14,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,100.267,2023-01-01T14:15:00-07:00,1,1,14,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,131.356,2023-01-01T14:30:00-07:00,1,1,14,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,77.975,2023-01-01T14:45:00-07:00,1,1,14,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,163.174,2023-01-01T15:00:00-07:00,1,1,15,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,80.477,2023-01-01T15:15:00-07:00,1,1,15,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,42.199,2023-01-01T15:30:00-07:00,1,1,15,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,103.925,2023-01-01T15:45:00-07:00,1,1,15,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,133.791,2023-01-01T16:00:00-07:00,1,1,16,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,177.352,2023-01-01T16:15:00-07:00,1,1,16,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,108.537,2023-01-01T16:30:00-07:00,1,1,16,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,101.215,2023-01-01T16:45:00-07:00,1,1,16,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,116.674,2023-01-01T17:00:00-07:00,1,1,17,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,189.282,2023-01-01T17:15:00-07:00,1,1,17,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,68.91,2023-01-01T17:30:00-07:00,1,1,17,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,114.928,2023-01-01T17:45:00-07:00,1,1,17,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,104.98,2023-01-01T18:00:00-07:00,1,1,18,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,87.892,2023-01-01T18:15:00-07:00,1,1,18,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,94.385,2023-01-01T18:30:00-07:00,1,1,18,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,99.381,2023-01-01T18:45:00-07:00,1,1,18,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,81.731,2023-01-01T19:00:00-07:00,1,1,19,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,114.345,2023-01-01T19:15:00-07:00,1,1,19,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,123.533,2023-01-01T19:30:00-07:00,1,1,19,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,116.945,2023-01-01T19:45:00-07:00,1,1,19,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,89.842,2023-01-01T20:00:00-07:00,1,1,20,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,104.469,2023-01-01T20:15:00-07:00,1,1,20,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,104.302,2023-01-01T20:30:00-07:00,1,1,20,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,117.774,2023-01-01T20:45:00-07:00,1,1,20,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,103.573,2023-01-01T21:00:00-07:00,1,1,21,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,142.158,2023-01-01T21:15:00-07:00,1,1,21,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,114.742,2023-01-01T21:30:00-07:00,1,1,21,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,47.838,2023-01-01T21:45:00-07:00,1,1,21,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,120.723,2023-01-01T22:00:00-07:00,1,1,22,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,83.092,2023-01-01T22:15:00-07:00,1,1,22,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,105.487,2023-01-01T22:30:00-07:00,1,1,22,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,80.529,2023-01-01T22:45:00-07:00,1,1,22,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,107.738,2023-01-01T23:00:00-07:00,1,1,23,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,91.318,2023-01-01T23:15:00-07:00,1,1,23,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,83.274,2023-01-01T23:30:00-07:00,1,1,23,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,23.62,2023-01-01T23:45:00-07:00,1,1,23,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,108.825,2023-01-02T00:00:00-07:00,1,2,0,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,80.041,2023-01-02T00:15:00-07:00,1,2,0,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,59.102,2023-01-02T00:30:00-07:00,1,2,0,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,95.492,2023-01-02T00:45:00-07:00,1,2,0,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,84.528,2023-01-02T01:00:00-07:00,1,2,1,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,84.534,2023-01-02T01:15:00-07:00,1,2,1,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,82.388,2023-01-02T01:30:00-07:00,1,2,1,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,61.153,2023-01-02T01:45:00-07:00,1,2,1,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,39.35,2023-01-02T02:00:00-07:00,1,2,2,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,42.915,2023-01-02T02:15:00-07:00,1,2,2,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,93.675,2023-01-02T02:30:00-07:00,1,2,2,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,88.258,2023-01-02T02:45:00-07:00,1,2,2,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,84.015,2023-01-02T03:00:00-07:00,1,2,3,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,89.1,2023-01-02T03:15:00-07:00,1,2,3,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,99.483,2023-01-02T03:30:00-07:00,1,2,3,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,96.807,2023-01-02T03:45:00-07:00,1,2,3,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,85.896,2023-01-02T04:00:00-07:00,1,2,4,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,110.663,2023-01-02T04:15:00-07:00,1,2,4,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,98.304,2023-01-02T04:30:00-07:00,1,2,4,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,50.481,2023-01-02T04:45:00-07:00,1,2,4,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,96.79,2023-01-02T05:00:00-07:00,1,2,5,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,56.33,2023-01-02T05:15:00-07:00,1,2,5,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,22.0,2023-01-02T05:30:00-07:00,1,2,5,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,85.456,2023-01-02T05:45:00-07:00,1,2,5,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,78.428,2023-01-02T06:00:00-07:00,1,2,6,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,152.162,2023-01-02T06:15:00-07:00,1,2,6,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,57.285,2023-01-02T06:30:00-07:00,1,2,6,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,108.884,2023-01-02T06:45:00-07:00,1,2,6,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,86.04,2023-01-02T07:00:00-07:00,1,2,7,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,109.51,2023-01-02T07:15:00-07:00,1,2,7,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,63.171,2023-01-02T07:30:00-07:00,1,2,7,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,149.476,2023-01-02T07:45:00-07:00,1,2,7,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,86.095,2023-01-02T08:00:00-07:00,1,2,8,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,217.085,2023-01-02T08:15:00-07:00,1,2,8,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,89.592,2023-01-02T08:30:00-07:00,1,2,8,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,31.394,2023-01-02T08:45:00-07:00,1,2,8,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,52.506,2023-01-02T09:00:00-07:00,1,2,9,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,120.066,2023-01-02T09:15:00-07:00,1,2,9,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,60.355,2023-01-02T09:30:00-07:00,1,2,9,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,70.77,2023-01-02T09:45:00-07:00,1,2,9,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,120.059,2023-01-02T10:00:00-07:00,1,2,10,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,124.482,2023-01-02T10:15:00-07:00,1,2,10,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,62.645,2023-01-02T10:30:00-07:00,1,2,10,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,77.326,2023-01-02T10:45:00-07:00,1,2,10,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,138.766,2023-01-02T11:00:00-07:00,1,2,11,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,92.818,2023-01-02T11:15:00-07:00,1,2,11,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,127.497,2023-01-02T11:30:00-07:00,1,2,11,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,100.712,2023-01-02T11:45:00-07:00,1,2,11,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,69.599,2023-01-02T12:00:00-07:00,1,2,12,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,123.099,2023-01-02T12:15:00-07:00,1,2,12,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,91.743,2023-01-02T12:30:00-07:00,1,2,12,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,104.273,2023-01-02T12:45:00-07:00,1,2,12,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,127.721,2023-01-02T13:00:00-07:00,1,2,13,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,177.723,2023-01-02T13:15:00-07:00,1,2,13,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,150.309,2023-01-02T13:30:00-07:00,1,2,13,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,169.103,2023-01-02T13:45:00-07:00,1,2,13,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,132.105,2023-01-02T14:00:00-07:00,1,2,14,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,168.068,2023-01-02T14:15:00-07:00,1,2,14,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,194.023,2023-01-02T14:30:00-07:00,1,2,14,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,191.549,2023-01-02T14:45:00-07:00,1,2,14,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,199.822,2023-01-02T15:00:00-07:00,1,2,15,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,207.004,2023-01-02T15:15:00-07:00,1,2,15,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,156.72,2023-01-02T15:30:00-07:00,1,2,15,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,181.218,2023-01-02T15:45:00-07:00,1,2,15,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,196.634,2023-01-02T16:00:00-07:00,1,2,16,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,195.835,2023-01-02T16:15:00-07:00,1,2,16,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,197.329,2023-01-02T16:30:00-07:00,1,2,16,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,153.102,2023-01-02T16:45:00-07:00,1,2,16,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,193.344,2023-01-02T17:00:00-07:00,1,2,17,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,166.559,2023-01-02T17:15:00-07:00,1,2,17,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,141.145,2023-01-02T17:30:00-07:00,1,2,17,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,73.596,2023-01-02T17:45:00-07:00,1,2,17,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,132.396,2023-01-02T18:00:00-07:00,1,2,18,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,74.307,2023-01-02T18:15:00-07:00,1,2,18,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,69.7,2023-01-02T18:30:00-07:00,1,2,18,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,46.092,2023-01-02T18:45:00-07:00,1,2,18,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,153.041,2023-01-02T19:00:00-07:00,1,2,19,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,158.828,2023-01-02T19:15:00-07:00,1,2,19,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,77.219,2023-01-02T19:30:00-07:00,1,2,19,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,40.982,2023-01-02T19:45:00-07:00,1,2,19,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,76.143,2023-01-02T20:00:00-07:00,1,2,20,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,89.611,2023-01-02T20:15:00-07:00,1,2,20,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,85.752,2023-01-02T20:30:00-07:00,1,2,20,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,101.061,2023-01-02T20:45:00-07:00,1,2,20,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,66.094,2023-01-02T21:00:00-07:00,1,2,21,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,99.81,2023-01-02T21:15:00-07:00,1,2,21,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,104.872,2023-01-02T21:30:00-07:00,1,2,21,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,94.943,2023-01-02T21:45:00-07:00,1,2,21,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,97.782,2023-01-02T22:00:00-07:00,1,2,22,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,81.659,2023-01-02T22:15:00-07:00,1,2,22,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,84.15,2023-01-02T22:30:00-07:00,1,2,22,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,99.744,2023-01-02T22:45:00-07:00,1,2,22,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,48.621,2023-01-02T23:00:00-07:00,1,2,23,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,120.334,2023-01-02T23:15:00-07:00,1,2,23,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,74.229,2023-01-02T23:30:00-07:00,1,2,23,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,103.708,2023-01-02T23:45:00-07:00,1,2,23,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,29.271,2023-01-03T00:00:00-07:00,1,3,0,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,99.819,2023-01-03T00:15:00-07:00,1,3,0,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,63.926,2023-01-03T00:30:00-07:00,1,3,0,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,99.944,2023-01-03T00:45:00-07:00,1,3,0,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,75.673,2023-01-03T01:00:00-07:00,1,3,1,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,59.021,2023-01-03T01:15:00-07:00,1,3,1,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,100.042,2023-01-03T01:30:00-07:00,1,3,1,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,44.034,2023-01-03T01:45:00-07:00,1,3,1,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,44.042,2023-01-03T02:00:00-07:00,1,3,2,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,57.348,2023-01-03T02:15:00-07:00,1,3,2,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,51.413,2023-01-03T02:30:00-07:00,1,3,2,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,44.79,2023-01-03T02:45:00-07:00,1,3,2,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,56.258,2023-01-03T03:00:00-07:00,1,3,3,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,108.882,2023-01-03T03:15:00-07:00,1,3,3,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,102.231,2023-01-03T03:30:00-07:00,1,3,3,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,99.951,2023-01-03T03:45:00-07:00,1,3,3,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,128.615,2023-01-03T04:00:00-07:00,1,3,4,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,100.666,2023-01-03T04:15:00-07:00,1,3,4,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,73.842,2023-01-03T04:30:00-07:00,1,3,4,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,33.768,2023-01-03T04:45:00-07:00,1,3,4,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,65.596,2023-01-03T05:00:00-07:00,1,3,5,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,87.91,2023-01-03T05:15:00-07:00,1,3,5,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,115.113,2023-01-03T05:30:00-07:00,1,3,5,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,52.964,2023-01-03T05:45:00-07:00,1,3,5,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,131.968,2023-01-03T06:00:00-07:00,1,3,6,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,138.864,2023-01-03T06:15:00-07:00,1,3,6,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,78.859,2023-01-03T06:30:00-07:00,1,3,6,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,65.825,2023-01-03T06:45:00-07:00,1,3,6,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,83.835,2023-01-03T07:00:00-07:00,1,3,7,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,70.106,2023-01-03T07:15:00-07:00,1,3,7,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,51.064,2023-01-03T07:30:00-07:00,1,3,7,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,55.237,2023-01-03T07:45:00-07:00,1,3,7,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,89.602,2023-01-03T08:00:00-07:00,1,3,8,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,44.656,2023-01-03T08:15:00-07:00,1,3,8,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,92.304,2023-01-03T08:30:00-07:00,1,3,8,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,109.966,2023-01-03T08:45:00-07:00,1,3,8,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,108.892,2023-01-03T09:00:00-07:00,1,3,9,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,130.509,2023-01-03T09:15:00-07:00,1,3,9,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,37.164,2023-01-03T09:30:00-07:00,1,3,9,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,44.775,2023-01-03T09:45:00-07:00,1,3,9,45
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,132.102,2023-01-03T10:00:00-07:00,1,3,10,0
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,114.529,2023-01-03T10:15:00-07:00,1,3,10,15
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,145.986,2023-01-03T10:30:00-07:00,1,3,10,30
2001,Arizona DR-informed 15min price (synthetic),8401,Arizona,112.06,2023-01-03T10:45:00-07:00,1,3,10,45
